Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,375,1172,883,968,96,106,979,1074,255,127.5,85,289,170,459,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
Store & Code,Store-Brand-Product Type,Brand Code,Commodity,Store Name,Store Type,Store Category,Brand Code,Brand Type,Supplier name,Brand Name,Depth,Facing,SKU Count,SOH,Sku Count Local,SOH Local,SKU Count Total,SOH Total,Sales(Apr & May),Monthly Sales,Back stock,Facing Delta,BS Delta,Total Order,Star Locations,,,
PO-NOIDA(MOI) AD,PO-NOIDA(MOI)AdmyraFrame,AD,Frame,PO-NOIDA(MOI),Retail,A+,AD,Private Labels,Private Labels,Admyra,60,140,216,250,153,155,369,405,41,20.5,34,-76,7,-69,,,,
PO-NOIDA(MOI) AV,PO-NOIDA(MOI)AvantaFrame,AV,Frame,PO-NOIDA(MOI),Retail,A+,AV,Private Labels,Private Labels,Avanta,30,128,92,93,176,176,268,269,40,20,1,36,30,66,,,,
PO-NOIDA(MOI) AV-K,PO-NOIDA(MOI)Avanta KidsFrame,AV-K,Frame,PO-NOIDA(MOI),Retail,A+,AV-K,Private Labels,Private Labels,Avanta Kids,18,24,22,22,42,48,64,70,1,0.5,0,2,1,3,,,,
PO-NOIDA(MOI) BE-O,PO-NOIDA(MOI)BurberryFrame,BE-O,Frame,PO-NOIDA(MOI),Retail,A+,BE-O,Luxury,Luxottica,Burberry,6,24,30,33,0,0,30,33,5,2.5,3,-6,2,-4,,,,
PO-NOIDA(MOI) BE-S,PO-NOIDA(MOI)BurberrySunglass,BE-S,Sunglass,PO-NOIDA(MOI),Retail,A+,BE-S,Luxury,Luxottica,Burberry,6,24,10,10,0,0,10,10,0,0,0,14,0,14,,,,
PO-NOIDA(MOI) CA,PO-NOIDA(MOI)CarreraFrame,CA,Frame,PO-NOIDA(MOI),Retail,A+,CA,Lifestyle,Safilo,Carrera,3,20,15,16,0,0,15,16,9,4.5,1,5,3,8,,,,
PO-NOIDA(MOI) CA-S,PO-NOIDA(MOI)CarreraSunglass,CA-S,Sunglass,PO-NOIDA(MOI),Retail,A+,CA-S,Lifestyle,Safilo,Carrera,3,20,3,3,0,0,3,3,3,1.5,0,17,3,20,,,,
PO-NOIDA(MOI) EA,PO-NOIDA(MOI)Emporio ArmaniFrame,EA,Frame,PO-NOIDA(MOI),Retail,A+,EA,Premium Fashion,Luxottica,Emporio Armani,3,12,17,19,0,0,17,19,3,1.5,2,-5,1,-4,,,,
PO-NOIDA(MOI) EA-S,PO-NOIDA(MOI)Emporio ArmaniSunglass,EA-S,Sunglass,PO-NOIDA(MOI),Retail,A+,EA-S,Premium Fashion,Luxottica,Emporio Armani,6,24,14,15,0,0,14,15,4,2,1,10,3,13,,,,
PO-NOIDA(MOI) FC,PO-NOIDA(MOI)French ConnectionFrame,FC,Frame,PO-NOIDA(MOI),Retail,A+,FC,Fast Fashion,Sterling,French Connection,12,28,25,31,0,0,25,31,15,7.5,6,3,9,12,,,,
PO-NOIDA(MOI) FC-S,PO-NOIDA(MOI)French ConnectionSunglass,FC-S,Sunglass,PO-NOIDA(MOI),Retail,A+,FC-S,Fast Fashion,Sterling,French Connection,3,12,0,0,0,0,0,0,0,0,0,12,0,12,,,,
PO-NOIDA(MOI) ID-S,PO-NOIDA(MOI)IdeeSunglass,ID-S,Sunglass,PO-NOIDA(MOI),Retail,A+,ID-S,Fast Fashion,Ronak Optics,Idee,9,44,23,32,0,0,23,32,24,12,9,21,9,30,,,,
PO-NOIDA(MOI) OB,PO-NOIDA(MOI)OmbraSunglass,OB,Sunglass,PO-NOIDA(MOI),Retail,A+,OB,Private Labels,Private Labels,Ombra,6,24,21,27,0,0,21,27,0,0,6,3,-6,-3,,,,
PO-NOIDA(MOI) OX,PO-NOIDA(MOI)OakleyFrame,OX,Frame,PO-NOIDA(MOI),Retail,A+,OX,Sport,Luxottica,Oakley,6,14,6,6,0,0,6,6,11,5.5,0,8,6,14,,,,
PO-NOIDA(MOI) PC,PO-NOIDA(MOI)Pierre CardinFrame,PC,Frame,PO-NOIDA(MOI),Retail,A+,PC,Fast Fashion,Safilo,Pierre Cardin,3,20,13,13,0,0,13,13,5,2.5,0,7,3,10,,,,
PO-NOIDA(MOI) PR,PO-NOIDA(MOI)PradaFrame,PR,Frame,PO-NOIDA(MOI),Retail,A+,PR,Luxury,Luxottica,Prada,3,20,21,21,0,0,21,21,0,0,0,-1,0,-1,,,,
PO-NOIDA(MOI) PR-S,PO-NOIDA(MOI)PradaSunglass,PR-S,Sunglass,PO-NOIDA(MOI),Retail,A+,PR-S,Luxury,Luxottica,Prada,3,20,9,9,0,0,9,9,0,0,0,11,0,11,,,,
PO-NOIDA(MOI) PS,PO-NOIDA(MOI)PradaFrame,PS,Frame,PO-NOIDA(MOI),Retail,A+,PS,Luxury,Luxottica,Prada,3,12,21,21,0,0,21,21,0,0,0,-9,0,-9,,,,
PO-NOIDA(MOI) RB,PO-NOIDA(MOI)RaybanSunglass,RB,Sunglass,PO-NOIDA(MOI),Retail,A+,RB,Lifestyle,Luxottica,Rayban,15,68,58,67,0,0,58,67,42,21,9,10,15,25,,,,
PO-NOIDA(MOI) RX,PO-NOIDA(MOI)RaybanFrame,RX,Frame,PO-NOIDA(MOI),Retail,A+,RX,Lifestyle,Luxottica,Rayban,12,48,38,46,0,0,38,46,21,10.5,8,10,12,22,,,,
PO-NOIDA(MOI) SI,PO-NOIDA(MOI)SilhouetteFrame,SI,Frame,PO-NOIDA(MOI),Retail,A+,SI,Luxury,Optimed,Silhouette,3,20,9,9,0,0,9,9,2,1,0,11,2,13,,,,
PO-NOIDA(MOI) TH,PO-NOIDA(MOI)Tommy HilfigerFrame,TH,Frame,PO-NOIDA(MOI),Retail,A+,TH,Lifestyle,Sterling,Tommy Hilfiger,12,48,41,49,0,0,41,49,14,7,8,7,6,13,,,,
PO-NOIDA(MOI) VO,PO-NOIDA(MOI)VogueFrame,VO,Frame,PO-NOIDA(MOI),Retail,A+,VO,Fast Fashion,Luxottica,Vogue,12,28,24,30,0,0,24,30,11,5.5,6,4,5,9,,,,
PO-NOIDA(MOI) VO-S,PO-NOIDA(MOI)VogueSunglass,VO-S,Sunglass,PO-NOIDA(MOI),Retail,A+,VO-S,Fast Fashion,Luxottica,Vogue,6,24,21,21,0,0,21,21,0,0,0,3,0,3,,,,
PO-NOIDA(MOI) GC,PO-NOIDA(MOI)GucciFrame,GC,Frame,PO-NOIDA(MOI),Retail,A+,GC,Luxury,Kering,Gucci,6,24,0,0,0,0,0,0,0,0,0,24,0,24,,,,
PO-NOIDA(MOI) FT,PO-NOIDA(MOI)Tom FordFrame,FT,Frame,PO-NOIDA(MOI),Retail,A+,FT,Luxury,Astra,Tom Ford,6,24,0,0,0,0,0,0,0,0,0,24,0,24,,,,
PO-PASCHIM VIHAR AD,PO-PASCHIM VIHARAdmyraFrame,AD,Frame,PO-PASCHIM VIHAR,SIS,B,AD,Private Labels,Private Labels,Admyra,,,180,183,35,35,215,218,5,2.5,3,-180,0,-180,,,,
PO-PASCHIM VIHAR AV,PO-PASCHIM VIHARAvantaFrame,AV,Frame,PO-PASCHIM VIHAR,SIS,B,AV,Private Labels,Private Labels,Avanta,,,145,148,144,192,289,340,17,8.5,3,-145,0,-145,,,,
PO-PASCHIM VIHAR AV-K,PO-PASCHIM VIHARAvanta KidsFrame,AV-K,Frame,PO-PASCHIM VIHAR,SIS,B,AV-K,Private Labels,Private Labels,Avanta Kids,,,17,17,18,21,35,38,0,0,0,-17,0,-17,,,,
PO-PATNA AD,PO-PATNAAdmyraFrame,AD,Frame,PO-PATNA,SIS,A,AD,Private Labels,Private Labels,Admyra,,144,160,160,28,29,188,189,87,43.5,0,-16,0,-16,,,,
PO-PATNA AV,PO-PATNAAvantaFrame,AV,Frame,PO-PATNA,SIS,A,AV,Private Labels,Private Labels,Avanta,,192,90,94,86,106,176,200,142,71,4,102,0,102,,,,
PO-PATNA AV-K,PO-PATNAAvanta KidsFrame,AV-K,Frame,PO-PATNA,SIS,A,AV-K,Private Labels,Private Labels,Avanta Kids,,32,9,9,21,25,30,34,15,7.5,0,23,0,23,,,,
PO-PATNA CA,PO-PATNACarreraFrame,CA,Frame,PO-PATNA,SIS,A,CA,Lifestyle,Safilo,Carrera,,16,9,9,0,0,9,9,4,2,0,7,0,7,,,,
PO-PATNA FC,PO-PATNAFrench ConnectionFrame,FC,Frame,PO-PATNA,SIS,A,FC,Fast Fashion,Sterling,French Connection,,15,12,12,0,0,12,12,2,1,0,3,0,3,,,,
PO-PATNA PC,PO-PATNAPierre CardinFrame,PC,Frame,PO-PATNA,SIS,A,PC,Fast Fashion,Safilo,Pierre Cardin,,16,9,9,0,0,9,9,6,3,0,7,0,7,,,,
PO-PATNA RX,PO-PATNARaybanFrame,RX,Frame,PO-PATNA,SIS,A,RX,Lifestyle,Luxottica,Rayban,,24,19,19,0,0,19,19,7,3.5,0,5,0,5,,,,
PO-PATNA TH,PO-PATNATommy HilfigerFrame,TH,Frame,PO-PATNA,SIS,A,TH,Lifestyle,Sterling,Tommy Hilfiger,,19,15,17,0,0,15,17,7,3.5,2,4,0,4,,,,
PO-PATNA VO,PO-PATNAVogueFrame,VO,Frame,PO-PATNA,SIS,A,VO,Fast Fashion,Luxottica,Vogue,,15,18,18,0,0,18,18,7,3.5,0,-3,0,-3,,,,
PO-PREET VIHAR2 AD,PO-PREET VIHAR2AdmyraFrame,AD,Frame,PO-PREET VIHAR2,SIS,A,AD,Private Labels,Private Labels,Admyra,6,312,235,257,50,54,285,311,96,48,22,77,6,83,Star,,,
PO-PREET VIHAR2 AV,PO-PREET VIHAR2AvantaFrame,AV,Frame,PO-PREET VIHAR2,SIS,A,AV,Private Labels,Private Labels,Avanta,,252,169,196,102,130,271,326,228,114,27,83,0,83,Star,,,
PO-PREET VIHAR2 AV-K,PO-PREET VIHAR2Avanta KidsFrame,AV-K,Frame,PO-PREET VIHAR2,SIS,A,AV-K,Private Labels,Private Labels,Avanta Kids,,28,35,40,29,40,64,80,49,24.5,5,-7,0,-7,Star,,,
PO-PREET VIHAR2 AX,PO-PREET VIHAR2Armani ExchangeFrame,AX,Frame,PO-PREET VIHAR2,SIS,A,AX,Fast Fashion,Alankar,Armani Exchange,3,12,4,4,0,0,4,4,0,0,0,8,0,8,Star,,,
PO-PREET VIHAR2 BE-O,PO-PREET VIHAR2BurberryFrame,BE-O,Frame,PO-PREET VIHAR2,SIS,A,BE-O,Luxury,Luxottica,Burberry,3,12,0,0,0,0,0,0,0,0,0,12,0,12,Star,,,
PO-PREET VIHAR2 CA,PO-PREET VIHAR2CarreraFrame,CA,Frame,PO-PREET VIHAR2,SIS,A,CA,Lifestyle,Safilo,Carrera,8,16,12,12,0,0,12,12,4,2,0,4,4,8,Star,,,
PO-PREET VIHAR2 EA,PO-PREET VIHAR2Emporio ArmaniFrame,EA,Frame,PO-PREET VIHAR2,SIS,A,EA,Premium Fashion,Luxottica,Emporio Armani,3,12,8,8,0,0,8,8,2,1,0,4,2,6,Star,,,
PO-PREET VIHAR2 FC,PO-PREET VIHAR2French ConnectionFrame,FC,Frame,PO-PREET VIHAR2,SIS,A,FC,Fast Fashion,Sterling,French Connection,8,16,15,16,0,0,15,16,4,2,1,1,3,4,Star,,,
PO-PREET VIHAR2 HB,PO-PREET VIHAR2Hugo BossFrame,HB,Frame,PO-PREET VIHAR2,SIS,A,HB,Luxury,Safilo,Hugo Boss,3,20,0,0,0,0,0,0,0,0,0,20,0,20,Star,,,
PO-PREET VIHAR2 OX,PO-PREET VIHAR2OakleyFrame,OX,Frame,PO-PREET VIHAR2,SIS,A,OX,Sport,Luxottica,Oakley,,15,0,0,0,0,0,0,0,0,0,15,0,15,Star,,,
PO-PREET VIHAR2 PC,PO-PREET VIHAR2Pierre CardinFrame,PC,Frame,PO-PREET VIHAR2,SIS,A,PC,Fast Fashion,Safilo,Pierre Cardin,6,24,10,10,0,0,10,10,7,3.5,0,14,6,20,Star,,,
PO-PREET VIHAR2 PR,PO-PREET VIHAR2PradaFrame,PR,Frame,PO-PREET VIHAR2,SIS,A,PR,Luxury,Luxottica,Prada,3,12,0,0,0,0,0,0,0,0,0,12,0,12,Star,,,
PO-PREET VIHAR2 RX,PO-PREET VIHAR2RaybanFrame,RX,Frame,PO-PREET VIHAR2,SIS,A,RX,Lifestyle,Luxottica,Rayban,12,24,33,34,0,0,33,34,5,2.5,1,-9,4,-5,Star,,,
PO-PREET VIHAR2 TH,PO-PREET VIHAR2Tommy HilfigerFrame,TH,Frame,PO-PREET VIHAR2,SIS,A,TH,Lifestyle,Sterling,Tommy Hilfiger,7,28,24,24,0,0,24,24,7,3.5,0,4,7,11,Star,,,
PO-PREET VIHAR2 VO,PO-PREET VIHAR2VogueFrame,VO,Frame,PO-PREET VIHAR2,SIS,A,VO,Fast Fashion,Luxottica,Vogue,12,24,15,15,0,0,15,15,11,5.5,0,9,11,20,Star,,,
PO-RAJOURI GARDEN AD,PO-RAJOURI GARDENAdmyraFrame,AD,Frame,PO-RAJOURI GARDEN,SIS,B,AD,Private Labels,Private Labels,Admyra,,75,137,143,27,29,164,172,17,8.5,6,-62,0,-62,,,,
PO-RAJOURI GARDEN AV,PO-RAJOURI GARDENAvantaFrame,AV,Frame,PO-RAJOURI GARDEN,SIS,B,AV,Private Labels,Private Labels,Avanta,,112,91,102,144,195,235,297,47,23.5,11,21,0,21,,,,
PO-RAJOURI GARDEN AV-K,PO-RAJOURI GARDENAvanta KidsFrame,AV-K,Frame,PO-RAJOURI GARDEN,SIS,B,AV-K,Private Labels,Private Labels,Avanta Kids,,25,24,30,37,43,61,73,7,3.5,6,1,0,1,,,,
PO-REWARI AD,PO-REWARIAdmyraFrame,AD,Frame,PO-REWARI,SIS,B,AD,Private Labels,Private Labels,Admyra,,280,251,254,21,22,272,276,17,8.5,3,29,0,29,,,,
PO-REWARI AV,PO-REWARIAvantaFrame,AV,Frame,PO-REWARI,SIS,B,AV,Private Labels,Private Labels,Avanta,,460,84,92,121,172,205,264,114,57,8,376,0,376,,,,
PO-REWARI AV-K,PO-REWARIAvanta KidsFrame,AV-K,Frame,PO-REWARI,SIS,B,AV-K,Private Labels,Private Labels,Avanta Kids,,30,18,18,14,17,32,35,13,6.5,0,12,0,12,,,,
PO-ROHINI AD,PO-ROHINIAdmyraFrame,AD,Frame,PO-ROHINI,SIS,A,AD,Private Labels,Private Labels,Admyra,,112,226,228,25,25,251,253,45,22.5,2,-114,0,-114,Star,,,
PO-ROHINI AV,PO-ROHINIAvantaFrame,AV,Frame,PO-ROHINI,SIS,A,AV,Private Labels,Private Labels,Avanta,,84,86,92,70,89,156,181,174,87,6,-2,0,-2,Star,,,
PO-ROHINI AV-K,PO-ROHINIAvanta KidsFrame,AV-K,Frame,PO-ROHINI,SIS,A,AV-K,Private Labels,Private Labels,Avanta Kids,,28,9,10,22,28,31,38,30,15,1,19,0,19,Star,,,
PO-ROHINI AX,PO-ROHINIArmani ExchangeFrame,AX,Frame,PO-ROHINI,SIS,A,AX,Fast Fashion,Alankar,Armani Exchange,3,20,0,0,0,0,0,0,0,0,0,20,0,20,Star,,,
PO-ROHINI BE-O,PO-ROHINIBurberryFrame,BE-O,Frame,PO-ROHINI,SIS,A,BE-O,Luxury,Luxottica,Burberry,3,12,0,0,0,0,0,0,0,0,0,12,0,12,Star,,,
PO-ROHINI CA,PO-ROHINICarreraFrame,CA,Frame,PO-ROHINI,SIS,A,CA,Lifestyle,Safilo,Carrera,3,20,12,12,0,0,12,12,5,2.5,0,8,3,11,Star,,,
PO-ROHINI EA,PO-ROHINIEmporio ArmaniFrame,EA,Frame,PO-ROHINI,SIS,A,EA,Premium Fashion,Luxottica,Emporio Armani,3,12,0,0,0,0,0,0,1,0.5,0,12,1,13,Star,,,
PO-ROHINI FC,PO-ROHINIFrench ConnectionFrame,FC,Frame,PO-ROHINI,SIS,A,FC,Fast Fashion,Sterling,French Connection,6,24,17,17,0,0,17,17,5,2.5,0,7,5,12,Star,,,
PO-ROHINI OX,PO-ROHINIOakleyFrame,OX,Frame,PO-ROHINI,SIS,A,OX,Sport,Luxottica,Oakley,,15,0,0,0,0,0,0,1,0.5,0,15,0,15,Star,,,
PO-ROHINI PC,PO-ROHINIPierre CardinFrame,PC,Frame,PO-ROHINI,SIS,A,PC,Fast Fashion,Safilo,Pierre Cardin,3,20,7,7,0,0,7,7,5,2.5,0,13,3,16,Star,,,
PO-ROHINI PR,PO-ROHINIPradaFrame,PR,Frame,PO-ROHINI,SIS,A,PR,Luxury,Luxottica,Prada,3,12,0,0,0,0,0,0,0,0,0,12,0,12,Star,,,
PO-ROHINI RX,PO-ROHINIRaybanFrame,RX,Frame,PO-ROHINI,SIS,A,RX,Lifestyle,Luxottica,Rayban,6,30,12,12,0,0,12,12,9,4.5,0,18,6,24,Star,,,
PO-ROHINI TH,PO-ROHINITommy HilfigerFrame,TH,Frame,PO-ROHINI,SIS,A,TH,Lifestyle,Sterling,Tommy Hilfiger,6,24,15,15,0,0,15,15,6,3,0,9,6,15,Star,,,
PO-ROHINI VO,PO-ROHINIVogueFrame,VO,Frame,PO-ROHINI,SIS,A,VO,Fast Fashion,Luxottica,Vogue,5,25,8,8,0,0,8,8,6,3,0,17,5,22,Star,,,
PO-ROHINI7 AD,PO-ROHINI7AdmyraFrame,AD,Frame,PO-ROHINI7,Retail,A+,AD,Private Labels,Private Labels,Admyra,24,98,177,182,0,0,177,182,35,17.5,5,-79,24,-55,,,,
PO-ROHINI7 AV,PO-ROHINI7AvantaFrame,AV,Frame,PO-ROHINI7,Retail,A+,AV,Private Labels,Private Labels,Avanta,27,98,172,174,8,11,180,185,69,34.5,2,-74,27,-47,,,,
PO-ROHINI7 AV-K,PO-ROHINI7Avanta KidsFrame,AV-K,Frame,PO-ROHINI7,Retail,A+,AV-K,Private Labels,Private Labels,Avanta Kids,15,30,39,43,0,0,39,43,6,3,4,-9,2,-7,,,,
PO-ROHINI7 AX,PO-ROHINI7Armani ExchangeFrame,AX,Frame,PO-ROHINI7,Retail,A+,AX,Fast Fashion,Alankar,Armani Exchange,3,12,5,5,0,0,5,5,2,1,0,7,2,9,,,,
PO-ROHINI7 BE-O,PO-ROHINI7BurberryFrame,BE-O,Frame,PO-ROHINI7,Retail,A+,BE-O,Luxury,Luxottica,Burberry,6,32,15,15,0,0,15,15,2,1,0,17,2,19,,,,
PO-ROHINI7 BE-S,PO-ROHINI7BurberrySunglass,BE-S,Sunglass,PO-ROHINI7,Retail,A+,BE-S,Luxury,Luxottica,Burberry,6,16,0,0,0,0,0,0,0,0,0,16,0,16,,,,
PO-ROHINI7 CA,PO-ROHINI7CarreraFrame,CA,Frame,PO-ROHINI7,Retail,A+,CA,Lifestyle,Safilo,Carrera,3,12,25,25,0,0,25,25,2,1,0,-13,2,-11,,,,
PO-ROHINI7 CA-S,PO-ROHINI7CarreraSunglass,CA-S,Sunglass,PO-ROHINI7,Retail,A+,CA-S,Lifestyle,Safilo,Carrera,6,28,0,0,0,0,0,0,0,0,0,28,0,28,,,,
PO-ROHINI7 EA,PO-ROHINI7Emporio ArmaniFrame,EA,Frame,PO-ROHINI7,Retail,A+,EA,Premium Fashion,Luxottica,Emporio Armani,6,24,17,17,0,0,17,17,1,0.5,0,7,1,8,,,,
PO-ROHINI7 EA-S,PO-ROHINI7Emporio ArmaniSunglass,EA-S,Sunglass,PO-ROHINI7,Retail,A+,EA-S,Premium Fashion,Luxottica,Emporio Armani,6,16,0,0,0,0,0,0,3,1.5,0,16,3,19,,,,
PO-ROHINI7 FC,PO-ROHINI7French ConnectionFrame,FC,Frame,PO-ROHINI7,Retail,A+,FC,Fast Fashion,Sterling,French Connection,3,20,16,17,0,0,16,17,1,0.5,1,4,0,4,,,,
PO-ROHINI7 FO,PO-ROHINI7FossilFrame,FO,Frame,PO-ROHINI7,Retail,A+,FO,Fast Fashion,Framing Network,Fossil,3,12,0,0,0,0,0,0,0,0,0,12,0,12,,,,
PO-ROHINI7 HB,PO-ROHINI7Hugo BossFrame,HB,Frame,PO-ROHINI7,Retail,A+,HB,Luxury,Safilo,Hugo Boss,3,20,0,0,0,0,0,0,0,0,0,20,0,20,,,,
PO-ROHINI7 ID-S,PO-ROHINI7IdeeSunglass,ID-S,Sunglass,PO-ROHINI7,Retail,A+,ID-S,Fast Fashion,Ronak Optics,Idee,18,42,12,12,0,0,12,12,4,2,0,30,4,34,,,,
PO-ROHINI7 OB,PO-ROHINI7OmbraSunglass,OB,Sunglass,PO-ROHINI7,Retail,A+,OB,Private Labels,Private Labels,Ombra,12,28,0,0,0,0,0,0,0,0,0,28,0,28,,,,
PO-ROHINI7 PC,PO-ROHINI7Pierre CardinFrame,PC,Frame,PO-ROHINI7,Retail,A+,PC,Fast Fashion,Safilo,Pierre Cardin,3,12,11,12,0,0,11,12,0,0,1,1,-1,0,,,,
PO-ROHINI7 PR,PO-ROHINI7PradaFrame,PR,Frame,PO-ROHINI7,Retail,A+,PR,Luxury,Luxottica,Prada,3,12,12,12,0,0,12,12,0,0,0,0,0,0,,,,
PO-ROHINI7 PR-S,PO-ROHINI7PradaSunglass,PR-S,Sunglass,PO-ROHINI7,Retail,A+,PR-S,Luxury,Luxottica,Prada,3,8,0,0,0,0,0,0,0,0,0,8,0,8,,,,
PO-ROHINI7 PS,PO-ROHINI7PradaFrame,PS,Frame,PO-ROHINI7,Retail,A+,PS,Luxury,Luxottica,Prada,3,12,12,12,0,0,12,12,0,0,0,0,0,0,,,,
PO-ROHINI7 RB,PO-ROHINI7RaybanSunglass,RB,Sunglass,PO-ROHINI7,Retail,A+,RB,Lifestyle,Luxottica,Rayban,9,42,21,21,0,0,21,21,5,2.5,0,21,5,26,,,,
PO-ROHINI7 RX,PO-ROHINI7RaybanFrame,RX,Frame,PO-ROHINI7,Retail,A+,RX,Lifestyle,Luxottica,Rayban,6,24,34,34,0,0,34,34,10,5,0,-10,6,-4,,,,
PO-ROHINI7 TH,PO-ROHINI7Tommy HilfigerFrame,TH,Frame,PO-ROHINI7,Retail,A+,TH,Lifestyle,Sterling,Tommy Hilfiger,3,20,27,28,0,0,27,28,2,1,1,-7,1,-6,,,,
PO-ROHINI7 VO,PO-ROHINI7VogueFrame,VO,Frame,PO-ROHINI7,Retail,A+,VO,Fast Fashion,Luxottica,Vogue,6,24,23,24,0,0,23,24,5,2.5,1,1,4,5,,,,
PO-SAFDARJUNG ENCLAVE AD,PO-SAFDARJUNG ENCLAVEAdmyraFrame,AD,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,AD,Private Labels,Private Labels,Admyra,,136,231,240,28,29,259,269,159,79.5,9,-95,0,-95,,,,
PO-SAFDARJUNG ENCLAVE AV,PO-SAFDARJUNG ENCLAVEAvantaFrame,AV,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,AV,Private Labels,Private Labels,Avanta,,60,58,61,42,55,100,116,156,78,3,2,0,2,,,,
PO-SAFDARJUNG ENCLAVE BE-O,PO-SAFDARJUNG ENCLAVEBurberryFrame,BE-O,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,BE-O,Luxury,Luxottica,Burberry,12,32,34,35,0,0,34,35,4,2,1,-2,3,1,,,,
PO-SAFDARJUNG ENCLAVE EA,PO-SAFDARJUNG ENCLAVEEmporio ArmaniFrame,EA,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,EA,Premium Fashion,Luxottica,Emporio Armani,6,20,42,47,0,0,42,47,4,2,5,-22,-1,-23,,,,
PO-SAFDARJUNG ENCLAVE FC,PO-SAFDARJUNG ENCLAVEFrench ConnectionFrame,FC,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,FC,Fast Fashion,Sterling,French Connection,12,32,20,25,0,0,20,25,10,5,5,12,5,17,,,,
PO-SAFDARJUNG ENCLAVE FT,PO-SAFDARJUNG ENCLAVETom FordFrame,FT,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,FT,Luxury,Astra,Tom Ford,6,15,0,0,0,0,0,0,0,0,0,15,0,15,,,,
PO-SAFDARJUNG ENCLAVE GC,PO-SAFDARJUNG ENCLAVEGucciFrame,GC,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,GC,Luxury,Kering,Gucci,5,20,0,0,0,0,0,0,0,0,0,20,0,20,,,,
PO-SAFDARJUNG ENCLAVE MB,PO-SAFDARJUNG ENCLAVEMontblancFrame,MB,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,MB,Luxury,Kering,Montblanc,4,10,13,14,0,0,13,14,6,3,1,-3,4,1,,,,
PO-SAFDARJUNG ENCLAVE PR,PO-SAFDARJUNG ENCLAVEPradaFrame,PR,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,PR,Luxury,Luxottica,Prada,12,24,24,28,0,0,24,28,10,5,4,0,6,6,,,,
PO-SAFDARJUNG ENCLAVE PS,PO-SAFDARJUNG ENCLAVEPradaFrame,PS,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,PS,Luxury,Luxottica,Prada,6,12,24,28,0,0,24,28,10,5,4,-12,6,-6,,,,
PO-SAFDARJUNG ENCLAVE RB,PO-SAFDARJUNG ENCLAVERaybanSunglass,RB,Sunglass,PO-SAFDARJUNG ENCLAVE,SIS,A++,RB,Lifestyle,Luxottica,Rayban,,24,16,24,0,0,16,24,7,3.5,8,8,-1,7,,,,
PO-SAFDARJUNG ENCLAVE RX,PO-SAFDARJUNG ENCLAVERaybanFrame,RX,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,RX,Lifestyle,Luxottica,Rayban,12,32,46,57,0,0,46,57,24,12,11,-14,12,-2,,,,
PO-SAFDARJUNG ENCLAVE SI,PO-SAFDARJUNG ENCLAVESilhouetteFrame,SI,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,SI,Luxury,Optimed,Silhouette,8,16,5,6,0,0,5,6,9,4.5,1,11,8,19,,,,
PO-SAFDARJUNG ENCLAVE TH,PO-SAFDARJUNG ENCLAVETommy HilfigerFrame,TH,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,TH,Lifestyle,Sterling,Tommy Hilfiger,18,36,24,26,0,0,24,26,29,14.5,2,12,18,30,,,,
PO-SAFDARJUNG ENCLAVE VE,PO-SAFDARJUNG ENCLAVEVersaceFrame,VE,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,VE,Luxury,Luxottica,Versace,12,24,14,22,0,0,14,22,9,4.5,8,10,1,11,,,,
PO-SAFDARJUNG ENCLAVE VO,PO-SAFDARJUNG ENCLAVEVogueFrame,VO,Frame,PO-SAFDARJUNG ENCLAVE,SIS,A++,VO,Fast Fashion,Luxottica,Vogue,18,36,31,46,0,0,31,46,34,17,15,5,18,23,,,,
PO-SARITA VIHAR AD,PO-SARITA VIHARAdmyraFrame,AD,Frame,PO-SARITA VIHAR,Retail,A,AD,Private Labels,Private Labels,Admyra,,100,146,148,0,0,146,148,1,0.5,2,-46,-1,-47,,,,
PO-SARITA VIHAR AV,PO-SARITA VIHARAvantaFrame,AV,Frame,PO-SARITA VIHAR,Retail,A,AV,Private Labels,Private Labels,Avanta,,70,101,118,2,2,103,120,4,2,17,-31,-13,-44,,,,
PO-SARITA VIHAR AV-K,PO-SARITA VIHARAvanta KidsFrame,AV-K,Frame,PO-SARITA VIHAR,Retail,A,AV-K,Private Labels,Private Labels,Avanta Kids,,30,23,26,0,0,23,26,0,0,3,7,-3,4,,,,
