Store Name,Region,Brand,Category,Subcategory,Gender,MRP Bucket,Attribute 1,Attribute 2,Style,Season Tag,MRP,Size,EAN,Parent SKU,Store Stock,Distributed Stock,Post Distributed Stock,Reason,Replenishment Sales Qty,Initial Warehouse Stock,Remaining Warehouse Stock,Initial Planogram Gap,Remaining Planogram Gap
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,590,,,SYS164960,,590,FREE,SYS164960,AV 12902 - Avanta - Male - Gun - 50 - Supra - Rectangle - Metal,0,2,2,REPLENISH,2,3,0,99712,98997
Bhubneshwar Nayapalli,EAST,AVANTA,FRAME,METAL|FULL|CAT EYE,FEMALE,1590,,,SYS165408,,1590,FREE,SYS165408,AV SY1898 - Avanta - Female - C2 - 51 - Full Frame - Cat Eye - Metal,0,1,1,REPLENISH,1,1,0,99799,99782
Hyderabad Neo Retina (Abids),SOUTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,590,,,SYS164845,,590,FREE,SYS164845,AV 25035524 - Avanta - Male - Black - 48 - Supra - Rectangle - Metal,0,1,1,REPLENISH,1,4,0,99826,99816
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,TR|FULL|ROUND,FEMALE,990,,,SYS165065,,990,FREE,SYS165065,AV TR85606 - Avanta - Female - Black - 50 - Full Frame - Round - TR,0,1,1,REPLENISH,1,2,0,99712,98997
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,TR|FULL|ROUND,FEMALE,990,,,SYS165069,,990,FREE,SYS165069,AV TR85606 - Avanta - Female - Trans/Blue - 50 - Full Frame - Round - TR,0,1,1,REPLENISH,2,1,0,99712,98997
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,TR|FULL|SQUARE,MALE,990,,,SYS165105,,990,FREE,SYS165105,AV 202533 - Avanta - Male - Trans/Green - 52 - Full Frame - Square - TR,0,1,1,REPLENISH,1,4,0,99712,98997
Mumbai Ghatkopar Dr Mehta Eye,WEST,AVANTA,FRAME,TR|FULL|ROUND,UNISEX,890,,,SYS166784,,890,FREE,SYS166784,AV 270814 - Avanta - Unisex - Transparent - 48 - Full Frame - Round - TR,0,1,1,REPLENISH,1,3,0,99740,99670
Jabalpur Napier Town,SOUTH,AVANTA,FRAME,SHEET|FULL|SQUARE,MALE,1190,,,SYS162645,,1190,FREE,SYS162645,AV 0063 - Avanta - Male - Black - 51 - Full Frame - Square - Sheet,0,1,1,REPLENISH,1,121,0,99735,99714
Bhubneshwar Nayapalli,EAST,AVANTA,FRAME,TR|FULL|ROUND,UNISEX,990,,,SYS118538,,990,FREE,SYS118538,AV HK99008 - Avanta - Unisex - C2 - 49 - Full Frame - Round - TR,0,1,1,REPLENISH,1,1,0,99799,99782
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,590,,,SYS164860,,590,FREE,SYS164860,AV 25035526 - Avanta - Male - Blue - 48 - Full Frame - Rectangle - Metal,1,1,2,REPLENISH,1,3,0,99712,98997
Jhunjhunu Indra Nagar,WEST,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,590,,,SYS164887,,590,FREE,SYS164887,AV 25035522 - Avanta - Male - Purple - 48 - Full Frame - Rectangle - Metal,0,1,1,REPLENISH,1,1,0,99712,98997
Nashik Navkar Eye,WEST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS162287,,2490,FREE,SYS162287,AM 0128 - Admyra - Male - D/Brown - 55 - Full Frame - Square - Sheet,1,1,2,REPLENISH,1,25,0,99887,99884
Nashik Navkar Eye,WEST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS162286,,2490,FREE,SYS162286,AM 0128 - Admyra - Male - Black - 55 - Full Frame - Square - Sheet,1,1,2,REPLENISH,1,31,0,99887,99884
Panvel Laxmi Eye,WEST,FRENCH CONNECTION,FRAME,SHEET|FULL|SQUARE,MALE,3490,,,SYS88652,,3490,FREE,SYS88652,FC 9761 - French Connection - Male - C2 - 53 - Full Frame - Square - Sheet,1,1,2,REPLENISH,1,1,0,99988,99982
Varanasi Mahmoorganj,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,690,,,SYS143384,,690,FREE,SYS143384,AV 31004 - Avanta - Male - Black - 51 - Supra - Rectangle - Metal,0,1,1,REPLENISH,1,8,0,99579,99484
Varanasi Mahmoorganj,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2190,,,SYS142677,,2190,FREE,SYS142677,AM 109 - Admyra - Male - D/Brown - 53 - Full Frame - Square - Sheet,1,1,2,REPLENISH,1,23,0,99749,99745
Srinagar Baghat Fazili,NORTH,AVANTA KIDS,FRAME,PLASTIC|FULL|RECTANGLE,KIDS,1690,,,SYS68463,,1690,FREE,SYS68463,AV TC309 - Avanta Kids - Kids - C33 - 45 - Full Frame - Rectangle - Pediatric,0,1,1,REPLENISH,1,2,0,99949,99941
Hisar Sec 14,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158382,,1190,FREE,SYS158382,AV 0061 - Avanta - Male - D/Green - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,121,0,99684,99678
Hisar Sec 14,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158378,,1190,FREE,SYS158378,AV 0061 - Avanta - Male - Black - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,157,0,99684,99678
Hisar Sec 14,NORTH,AVANTA,FRAME,SHEET|FULL|CAT EYE,FEMALE,1190,,,SYS158409,,1190,FREE,SYS158409,AV 0072HD - Avanta - Female - Trans/Pink - 51 - Full Frame - Cat Eye - Sheet,1,1,2,REPLENISH,1,101,0,99684,99678
Hisar Sec 14,NORTH,AVANTA,FRAME,SHEET|FULL|CAT EYE,FEMALE,1190,,,SYS158411,,1190,FREE,SYS158411,AV 0072HD - Avanta - Female - Blue - 51 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,80,0,99684,99678
Noida GaurCity,NORTH,GUCCI,SUNGLASS,SHEET|FULL|SQUARE,MALE,14900,,,SYS67903,,14900,FREE,SYS67903,GG0748S - Gucci - Male - 002 - 59 - Sunglass - Square - Sheet,0,1,1,REPLENISH,1,1,0,99984,99982
Prayagraj Tashkent Marg,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS163225,,990,FREE,SYS163225,AV 303036 - Avanta - Male - Grey/Pink - 52 - Full Frame - Rectangle - TR,0,1,1,REPLENISH,1,6,0,99551,99379
Prayagraj Tashkent Marg,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS163227,,990,FREE,SYS163227,AV 303036 - Avanta - Male - MT.Blk - 52 - Full Frame - Rectangle - TR,0,1,1,REPLENISH,1,6,0,99551,99379
Delhi Pitampura,NORTH,EMPORIO ARMANI,FRAME,METAL|HALF|RECTANGLE,MALE,12890,,,SYS75461,,12890,FREE,SYS75461,EA1143 - Emporio Armani - Male - 3001 - 55 - Supra - Rectangle - Metal,0,1,1,REPLENISH,1,1,0,99987,99986
Delhi Dwarka Krishna Mall,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162311,,2790,FREE,SYS162311,AM 0132 - Admyra - Female - Black - 52 - Full Frame - Cat Eye - Sheet,1,1,2,REPLENISH,1,51,0,99830,99829
Delhi Shahdara,NORTH,TOMMY HILFIGER,FRAME,METAL|RIMLESS|CAT EYE,FEMALE,7490,,,SYS116889,,7490,FREE,SYS116889,TH 6325 - Tommy Hilfiger - Female - C3 - 52 - Rimless - Cat Eye - Metal,0,1,1,REPLENISH,1,2,0,99985,99984
Delhi Pitampura,NORTH,AVANTA,FRAME,SHEET|FULL|SQUARE,MALE,1190,,,SYS162649,,1190,FREE,SYS162649,AV 0063 - Avanta - Male - Trans/Grey - 51 - Full Frame - Square - Sheet,0,1,1,REPLENISH,1,289,0,99804,99801
Delhi Preet Vihar Vikas Marg,NORTH,AVANTA,FRAME,METAL|FULL|CAT EYE,FEMALE,1190,,,SYS165326,,1190,FREE,SYS165326,AV V115 - Avanta - Female - C2 - 51 - Full Frame - Cat Eye - Metal,0,1,1,REPLENISH,1,2,0,99641,99537
Gorakhpur Mughlaha,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162313,,2790,FREE,SYS162313,AM 0132 - Admyra - Female - Pink - 52 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,39,0,99755,99750
Karnal Model Town,NORTH,RAYBAN,FRAME,METAL|HALF|SQUARE,UNISEX,5490,,,SYS56529,,5490,FREE,SYS56529,RX6463I - Rayban - Unisex - 2500 - 53 - Half Frame - Square - Metal,2,0,2,REPLENISH,1,3,0,99983,99982
Delhi Dwarka Sec 09,NORTH,VOGUE JUNIOR,FRAME,SHEET|FULL|ROUND,KIDS,3890,,,SYS115977,,3890,FREE,SYS115977,VY2029 - Vogue Junior - Kids - 2582 - 47 - Full Frame - Round - Sheet,0,1,1,REPLENISH,1,2,0,99990,99981
Kolkata AJC Bose Road,EAST,OMBRA,SUNGLASS,SHEET|FULL|SQUARE,MALE,1190,,,SYS166381,,1190,FREE,SYS166381,OB 6253P - OMBRA - Male - C1 - 56 - Sunglass - Square - Sheet,0,1,1,REPLENISH,1,1,0,99949,99948
Noida MOI,NORTH,RAYBAN,SUNGLASS,METAL|FULL|AVIATOR,MALE,7790,,,SYS45948,,7790,FREE,SYS45948,RB3025I - Rayban - Male - L9797 - 58 - Sunglass - Aviator - Metal,0,1,1,REPLENISH,1,1,0,99878,99812
Delhi Dwarka Sec 09,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2490,,,SYS67562,,2490,FREE,SYS67562,AM 015HD - Admyra - Female - D/Purple - 52 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,1,0,99784,99640
Delhi Preet Vihar Vikas Marg,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2190,,,SYS139933,,2190,FREE,SYS139933,AM 113 - Admyra - Male - Black - 52 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,2,0,99756,99483
Delhi Preet Vihar Vikas Marg,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2190,,,SYS139960,,2190,FREE,SYS139960,AM 115 - Admyra - Female - Trans/Pink - 51 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,13,0,99756,99483
Delhi Preet Vihar Vikas Marg,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1490,,,SYS140235,,1490,FREE,SYS140235,AV 0045 - Avanta - Male - Black - 54 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,1,0,99641,99537
Delhi Safdarjung Enclave,NORTH,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,790,,,SYS167639,,790,FREE,SYS167639,AV TR11523 - Avanta Kids - Kids - MT.Green - 46 - Full Frame - Rectangle - TR,0,1,1,REPLENISH,1,3,0,99928,99834
Ghaziabad Nehru Nagar,NORTH,AVANTA,FRAME,SHEET|FULL|SQUARE,MALE,1190,,,SYS162647,,1190,FREE,SYS162647,AV 0063 - Avanta - Male - Trans/Blue - 51 - Full Frame - Square - Sheet,0,1,1,REPLENISH,1,55,0,99771,99754
Delhi Safdarjung Enclave,NORTH,AVANTA,FRAME,TR|FULL|SQUARE,MALE,1090,,,SYS167066,,1090,FREE,SYS167066,AV 156004 - Avanta - Male - Trans/Blue - 50 - Full Frame - Square - TR,0,1,1,REPLENISH,1,2,0,99883,99861
Badlapur Kulgaon Drishti Eye,WEST,AVANTA,FRAME,TR|FULL|RECTANGLE,UNISEX,990,,,SYS166903,,990,FREE,SYS166903,AV 81001 - Avanta - Unisex - MT.Grey - 50 - Full Frame - Rectangle - TR,0,1,1,REPLENISH,1,2,0,99828,99816
Delhi Shahdara,NORTH,AVANTA,FRAME,METAL|FULL|CAT EYE,FEMALE,1390,,,SYS165315,,1390,FREE,SYS165315,AV V1274 - Avanta - Female - C4 - 53 - Full Frame - Cat Eye - Metal,0,1,1,REPLENISH,1,3,0,99754,99746
Gorakhpur Mughlaha,NORTH,AVANTA,FRAME,METAL|HALF|RECTANGLE,MALE,690,,,SYS68152,,690,FREE,SYS68152,AV 31003 - Avanta - Male - Gun - 50 - Supra - Rectangle - Metal,0,1,1,REPLENISH,1,10,0,99667,99643
Badlapur Kulgaon Drishti Eye,WEST,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS166952,,990,FREE,SYS166952,AV 50046 - Avanta - Male - C3 - 50 - Full Frame - Rectangle - TR,0,1,1,REPLENISH,1,11,0,99828,99816
Noida Sec 50,NORTH,RAYBAN,SUNGLASS,SHEET|FULL|WAYFARER,MALE,11190,,,SYS51127,,11190,FREE,SYS51127,RB2140 - Rayban - Male - 902 - 50 - Sunglass - Wayfarer - Sheet,0,1,1,REPLENISH,1,1,0,99968,99960
Ghaziabad Nehru Nagar,NORTH,AVANTA,FRAME,SHEET|FULL|SQUARE,MALE,1190,,,SYS162645,,1190,FREE,SYS162645,AV 0063 - Avanta - Male - Black - 51 - Full Frame - Square - Sheet,0,1,1,REPLENISH,1,121,0,99771,99754
Jabalpur Napier Town,SOUTH,AVANTA,FRAME,TR|FULL|CAT EYE,FEMALE,990,,,SYS162223,,990,FREE,SYS162223,AV 132008 - Avanta - Female - Beige - 51 - Full Frame - Cat Eye - TR,0,1,1,REPLENISH,1,1,0,99735,99714
Delhi Safdarjung Enclave,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS167002,,990,FREE,SYS167002,AV 250904 - Avanta - Male - Brown - 53 - Full Frame - Rectangle - TR,0,1,1,REPLENISH,1,3,0,99883,99861
Delhi Preet Vihar Vikas Marg,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS167138,,990,FREE,SYS167138,AV 250988 - Avanta - Male - C5 - 52 - Full Frame - Rectangle - TR,0,1,1,REPLENISH,1,2,0,99641,99537
Delhi Preet Vihar Vikas Marg,NORTH,AVANTA,FRAME,TR|FULL|SQUARE,MALE,1090,,,SYS167073,,1090,FREE,SYS167073,AV 156005 - Avanta - Male - MT.Blue - 52 - Full Frame - Square - TR,0,1,1,REPLENISH,1,1,0,99641,99537
Indore Vijay Nagar,NORTH,AVANTA KIDS,FRAME,PEDIATRIC|FULL|RECTANGLE,KIDS,1690,,,SYS115058,,1690,FREE,SYS115058,AV 1252 - Avanta Kids - kids - C2 - 47 - Full Frame - Rectangle - Pediatric,0,1,1,REPLENISH,1,1,0,99923,99921
Gorakhpur Mughlaha,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,790,,,SYS160494,,790,FREE,SYS160494,AV 31005 - Avanta - Male - Burgundy - 49 - Supra - Rectangle - Metal,0,1,1,REPLENISH,1,4,0,99667,99643
Sikar Police Line Road I Max,WEST,AVANTA,FRAME,METAL|HALF|RECTANGLE,MALE,1190,,,SYS160636,,1190,FREE,SYS160636,AV 222564 - Avanta - Male - C1 - 53 - Half Frame - Rectangle - Metal,0,1,1,REPLENISH,1,1,0,99174,98617
Sikar Police Line Road I Max,WEST,AVANTA,FRAME,METAL|HALF|CAT EYE,FEMALE,690,,,SYS160653,,690,FREE,SYS160653,AV ST9805 - Avanta - Female - Gun - 51 - Half Frame - Cat Eye - Metal,0,1,1,REPLENISH,1,2,0,99174,98617
Guwahati Rukminigaon TRC,EAST,RAYBAN,FRAME,SHEET|FULL|SQUARE,MALE,9290,,,SYS152597,,9290,FREE,SYS152597,RX5421 - Rayban - Male - 2000 - 53 - Full Frame - Square - Sheet,0,1,1,REPLENISH,1,1,0,99943,99937
Delhi Pitampura,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,590,,,SYS164968,,590,FREE,SYS164968,AV 12896 - Avanta - Male - Gun - 51 - Supra - Rectangle - Metal,0,1,1,REPLENISH,1,6,0,99804,99801
Patna RPS Mod,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158379,,1190,FREE,SYS158379,AV 0061 - Avanta - Male - D/Brown - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,129,0,99564,99563
Noida GaurCity,NORTH,VOGUE,SUNGLASS,METAL|FULL|CAT EYE,FEMALE,6090,,,SYS56416,,6090,FREE,SYS56416,VO4002S - Vogue - Female - 934S13 - 55 - Sunglass - Cat Eye - Metal,0,1,1,REPLENISH,1,2,0,99968,99932
Noida GaurCity,NORTH,VOGUE,SUNGLASS,SHEET|FULL|CAT EYE,FEMALE,7290,,,SYS56548,,7290,FREE,SYS56548,VO5230S - Vogue - Female - W44/11 - 54 - Sunglass - Cat Eye - Sheet,0,1,1,REPLENISH,1,1,0,99968,99932
Kolkata Madhyamgram,EAST,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2190,,,SYS139957,,2190,FREE,SYS139957,AM 115 - Admyra - Female - Black - 51 - Full Frame - Cat Eye - Sheet,1,1,2,REPLENISH,1,8,0,99822,99814
Kolkata Madhyamgram,EAST,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2190,,,SYS139959,,2190,FREE,SYS139959,AM 115 - Admyra - Female - Teal - 51 - Full Frame - Cat Eye - Sheet,1,1,2,REPLENISH,1,3,0,99822,99814
Kolkata Madhyamgram,EAST,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1690,,,SYS139949,,1690,FREE,SYS139949,AV 0048 - Avanta - Male - Transparent - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,2,0,99684,99659
Kolkata Madhyamgram,EAST,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1690,,,SYS139947,,1690,FREE,SYS139947,AV 0048 - Avanta - Male - Black - 53 - Full Frame - Rectangle - Sheet,1,1,2,REPLENISH,1,2,0,99684,99659
Kolkata Madhyamgram,EAST,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2190,,,SYS139936,,2190,FREE,SYS139936,AM 113 - Admyra - Male - D/Grey - 52 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,16,0,99822,99814
Jammu BC Road Rehari Chungi,NORTH,AVANTA,FRAME,SHEET|FULL|ROUND,UNISEX,1190,,,SYS158414,,1190,FREE,SYS158414,AV 0068HD - Avanta - Unisex - D/Wine - 48 - Full Frame - Round - Sheet,0,1,1,REPLENISH,1,100,0,99763,99690
Jammu BC Road Rehari Chungi,NORTH,AVANTA,FRAME,SHEET|FULL|ROUND,UNISEX,1190,,,SYS158413,,1190,FREE,SYS158413,AV 0068HD - Avanta - Unisex - Black - 48 - Full Frame - Round - Sheet,0,1,1,REPLENISH,1,87,0,99763,99690
Jammu BC Road Rehari Chungi,NORTH,AVANTA,FRAME,SHEET|FULL|CAT EYE,FEMALE,1190,,,SYS158409,,1190,FREE,SYS158409,AV 0072HD - Avanta - Female - Trans/Pink - 51 - Full Frame - Cat Eye - Sheet,2,0,2,REPLENISH,3,101,0,99763,99690
Jammu BC Road Rehari Chungi,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158407,,1190,FREE,SYS158407,AV 0070HD - Avanta - Male - Trans/Green - 54 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,2,1,0,99763,99690
Jammu BC Road Rehari Chungi,NORTH,AVANTA,FRAME,SHEET|FULL|CAT EYE,FEMALE,1190,,,SYS158408,,1190,FREE,SYS158408,AV 0072HD - Avanta - Female - Black - 51 - Full Frame - Cat Eye - Sheet,0,2,2,REPLENISH,2,83,0,99763,99690
Noida GaurCity,NORTH,RAYBAN,SUNGLASS,SHEET|FULL|SQUARE,MALE,16290,,,SYS56484,,16290,FREE,SYS56484,RB4264 - Rayban - Male - 894/6B - 58 - Sunglass - Square - Sheet,1,1,2,REPLENISH,1,1,0,99924,99903
Jammu BC Road Rehari Chungi,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158379,,1190,FREE,SYS158379,AV 0061 - Avanta - Male - D/Brown - 53 - Full Frame - Rectangle - Sheet,0,2,2,REPLENISH,2,129,0,99763,99690
Noida GaurCity,NORTH,RAYBAN,SUNGLASS,METAL|FULL|CLUB MASTER,MALE,11190,,,SYS51130,,11190,FREE,SYS51130,RB3016 - Rayban - Male - W0366 - 51 - Sunglass - Club Master - Metal,0,1,1,REPLENISH,1,2,0,99924,99903
Delhi Safdarjung Enclave,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2190,,,SYS139959,,2190,FREE,SYS139959,AM 115 - Admyra - Female - Teal - 51 - Full Frame - Cat Eye - Sheet,1,1,2,REPLENISH,1,3,0,99885,99597
Delhi Safdarjung Enclave,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2190,,,SYS139957,,2190,FREE,SYS139957,AM 115 - Admyra - Female - Black - 51 - Full Frame - Cat Eye - Sheet,1,1,2,REPLENISH,2,8,0,99885,99597
Jaipur Vaishali Nagar,WEST,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162306,,2790,FREE,SYS162306,AM 0131 - Admyra - Female - Black - 51 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,51,0,99881,99879
Delhi Rohini Ring Road Mall,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158388,,1190,FREE,SYS158388,AV 0065 - Avanta - Male - Black - 52 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,102,0,99814,99805
Panvel Laxmi Eye,WEST,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1390,,,SYS142650,,1390,FREE,SYS142650,AV 0057 - Avanta - Male - Black - 52 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,1,0,99454,96355
Delhi Rohini Ring Road Mall,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158379,,1190,FREE,SYS158379,AV 0061 - Avanta - Male - D/Brown - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,129,0,99814,99805
Delhi Rohini Ring Road Mall,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158380,,1190,FREE,SYS158380,AV 0061 - Avanta - Male - Trans/Blue - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,121,0,99814,99805
Delhi Rohini Ring Road Mall,NORTH,AVANTA,FRAME,SHEET|FULL|CAT EYE,FEMALE,1190,,,SYS158409,,1190,FREE,SYS158409,AV 0072HD - Avanta - Female - Trans/Pink - 51 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,101,0,99814,99805
Bhiwani Circular Road,NORTH,AVANTA,FRAME,TR|FULL|SQUARE,MALE,790,,,SYS166711,,790,FREE,SYS166711,AV 77086 - Avanta - Male - MT.Blk - 50 - Full Frame - Square - TR,0,1,1,REPLENISH,1,1,0,99504,99454
Jammu BC Road Rehari Chungi,NORTH,AVANTA,FRAME,METAL|RIMLESS|RECTANGLE,MALE,1290,,,SYS117107,,1290,FREE,SYS117107,AV S8002 - Avanta - Male - C3 - 52 - Rimless - Rectangle - Metal,0,1,1,REPLENISH,1,1,0,99763,99690
Srinagar Baghat Fazili,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162307,,2790,FREE,SYS162307,AM 0131 - Admyra - Female - D/Brown - 51 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,47,0,99898,99895
Hisar Sec 14,NORTH,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2990,,,SYS115304,,2990,FREE,SYS115304,AM 101 - Admyra - Female - Black - 53 - Full Frame - Cat Eye - Sheet,0,1,1,REPLENISH,1,32,0,99897,99826
Palwal New Colony,NORTH,AVANTA,FRAME,METAL|FULL|SQUARE,MALE,1390,,,SYS165303,,1390,FREE,SYS165303,AV AJ3001 - Avanta - Male - C3 - 51 - Full Frame - Square - Metal,0,1,1,REPLENISH,1,2,0,99635,99624
Hyderabad Neo Retina (Abids),SOUTH,RAYBAN,FRAME,SHEET|FULL|RECTANGLE,MALE,4590,,,SYS12283,,4590,FREE,SYS12283,RX7170I - Rayban - MALE - 2000 - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,2,0,99975,99974
Delhi Shahdara,NORTH,AVANTA,FRAME,METAL|FULL|SQUARE,MALE,1590,,,SYS165398,,1590,FREE,SYS165398,AV 56111 - Avanta - Male - C5 - 55 - Full Frame - Square - Metal,0,1,1,REPLENISH,1,4,0,99754,99746
Delhi Shahdara,NORTH,AVANTA,FRAME,METAL|HALF|SQUARE,MALE,1590,,,SYS165383,,1590,FREE,SYS165383,AV 56056 - Avanta - Male - C1 - 54 - Half Frame - Square - Metal,0,1,1,REPLENISH,1,2,0,99754,99746
Delhi Pitampura,NORTH,RAYBAN,FRAME,METAL|FULL|SQUARE,MALE,6290,,,SYS78558,,6290,FREE,SYS78558,RX6514I - Rayban - Male - 2509 - 58 - Full Frame - Square - Metal,1,1,2,REPLENISH,1,1,0,99972,99970
Greater Noida West Nirala Estate,NORTH,AVANTA KIDS,FRAME,PEDIATRIC|FULL|SQUARE,KIDS,1690,,,SYS116820,,1690,FREE,SYS116820,AV BY96003 - Avanta Kids - Kids - C7 - 47 - Full Frame - Square - Pediatric,0,1,1,REPLENISH,1,2,0,99949,99945
Greater Noida West Nirala Estate,NORTH,AVANTA,FRAME,SHEET|FULL|ROUND,UNISEX,1190,,,SYS158415,,1190,FREE,SYS158415,AV 0068HD - Avanta - Unisex - Transparent - 48 - Full Frame - Round - Sheet,0,1,1,REPLENISH,1,92,0,99738,99712
Greater Noida West Nirala Estate,NORTH,AVANTA,FRAME,SHEET|FULL|ROUND,UNISEX,1190,,,SYS158413,,1190,FREE,SYS158413,AV 0068HD - Avanta - Unisex - Black - 48 - Full Frame - Round - Sheet,0,1,1,REPLENISH,1,87,0,99738,99712
Greater Noida West Nirala Estate,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158379,,1190,FREE,SYS158379,AV 0061 - Avanta - Male - D/Brown - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,129,0,99738,99712
Greater Noida West Nirala Estate,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158378,,1190,FREE,SYS158378,AV 0061 - Avanta - Male - Black - 53 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,157,0,99738,99712
Greater Noida West Nirala Estate,NORTH,AVANTA,FRAME,SHEET|FULL|SQUARE,MALE,1190,,,SYS158371,,1190,FREE,SYS158371,AV 0064 - Avanta - Male - Trans/Brown - 54 - Full Frame - Square - Sheet,0,1,1,REPLENISH,1,79,0,99738,99712
Greater Noida West Nirala Estate,NORTH,AVANTA,FRAME,SHEET|FULL|CAT EYE,FEMALE,1190,,,SYS158409,,1190,FREE,SYS158409,AV 0072HD - Avanta - Female - Trans/Pink - 51 - Full Frame - Cat Eye - Sheet,1,1,2,REPLENISH,1,101,0,99738,99712
Greater Noida West Nirala Estate,NORTH,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158388,,1190,FREE,SYS158388,AV 0065 - Avanta - Male - Black - 52 - Full Frame - Rectangle - Sheet,0,1,1,REPLENISH,1,102,0,99738,99712
