Barcode No.,Item Code,Item Name,Item Category,HSN Code,Quantity,MRP,Net Amount,Facility,Facility Name
2664737,SYS158426,AV 0071HD - Avanta - Unisex - Transparent - 47 - Full Frame - Round - Sheet,frame,90031100,1,1190.0,954.44,Patna Kankarbagh,Patna Kankarbagh
629648,SYS147933,AV 202422 - Avanta - Male - Black - 51 - Rimless - Square - Metal,frame,90031100,1,928.13,881.14,Rewari Sector 5,Rewari Sector 5
367021,SYS104540,AM NSV6010 - Admyra - Female - C1 - 54 - Full Frame - Cat Eye - Metal,frame,90031100,1,2521.88,1889.88,Ghaziabad RDC,Ghaziabad RDC
2753716,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Patiala Randhawa Eye,Patiala Randhawa Eye
2752820,SYS170733,AV 568810 - Avanta - Male - Trans/Grey - 53 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,849.75,Jhunjhunu Indra Nagar,Jhunjhunu Indra Nagar
2659640,SYS162504,C932309 - Chllemi - Female - Mix - 47 - Full Frame - Round - TR,frame,90031100,1,690.0,608.82,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
289702,SYS50855,AM HB07 13 - Admyra - Male - C3A/B1 - 47 - Supra - Rectangle - Metal,frame,90031100,1,553.13,442.5,Jaipur Malviya Nagar,Jaipur Malviya Nagar
2672377,SYS166766,AV M320 - Avanta - Male - Green - 50 - Full Frame - Rectangle - TR,frame,90031100,1,390.0,315.79,Delhi Ashok Vihar Phase II,Delhi Ashok Vihar Phase II
2661888,SYS46731,RB3447I - Rayban - Male - 001 - 50 - Full SG - Round - Metal,goggles,90041000,1,8090.0,8000.0,Ghaziabad RDC,Ghaziabad RDC
2752206,SYS170189,AV LX2515506 - Avanta - Female - Gun - 48 - Half Frame - Rectangle - Metal,frame,90031100,1,1290.0,1195.61,Jhunjhunu Indra Nagar,Jhunjhunu Indra Nagar
2751155,SYS12283,RX7170I - Rayban - Male - 2000 - 53 - Full Frame - Rectangle - Sheet,frame,90031100,1,4790.0,2396.01,Sikar Police Line Road I Max,Sikar Police Line Road I Max
2751538,SYS169800,AM G186018 - Admyra - Male - Copper - 53 - Full Frame - Rectangle - Metal,frame,90031100,1,2190.0,1755.9,Patna Kankarbagh,Patna Kankarbagh
2752209,SYS170192,AV LX2515508 - Avanta - Female - Gold - 49 - Half Frame - Rectangle - Metal,frame,90031100,1,1290.0,1248.39,Jhunjhunu Indra Nagar,Jhunjhunu Indra Nagar
2752521,SYS170461,AV 92606 - Avanta - Male - MT.D/Brown - 50 - Full Frame - Square - TR,frame,90031100,1,690.0,618.83,Patiala Randhawa Eye,Patiala Randhawa Eye
2752798,SYS170711,AV 568807 - Avanta - Unisex - D.Grey - 51 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,798.21,Patiala Randhawa Eye,Patiala Randhawa Eye
623079,SYS158553,AM 0134 - Admyra - Female - Lchn - 52 - Full Frame - Cat Eye - Sheet,frame,90031100,1,2053.0,1642.4,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2657787,SYS67896,GG1338S - Gucci - Female - 003 - 54 - Full SG - Square - Sheet,goggles,90041000,1,15700.0,12560.0,Ghaziabad RDC,Ghaziabad RDC
2676217,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Agra Ashoka Plaza,Agra Ashoka Plaza
749435,SYS41571,CR RU006 - Crayons - kids - C10 - 45 - Full Frame - Full Frame - Sheet,frame,90031100,1,553.13,505.53,Jaipur Malviya Nagar,Jaipur Malviya Nagar
310083,SYS68062,AV 025 - Avanta - Female - Wine - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1396.88,1117.5,Prayagraj Tashkent Marg,Prayagraj Tashkent Marg
2748683,SYS169172,OD1003 - One Degree - Male - A1L2 - 52 - Rimless - Rectangle - Titanium,frame,90031100,1,8050.0,7245.0,Kolkata AJC Bose Road,Kolkata AJC Bose Road
816454,SYS158374,AV 0062 - Avanta - Male - D/Blue - 53 - Full Frame - Rectangle - Sheet,frame,90031100,1,1115.63,839.65,Bhiwani Circular Road,Bhiwani Circular Road
2676005,SYS168937,VO5693SU - Vogue - Female - W44/1 - 54 - Sunglass - Rectangle - Sheet,goggles,90041000,1,6290.0,5300.0,Ghaziabad RDC,Ghaziabad RDC
749124,SYS157512,AV ST9861 - Avanta - Male - Gold - 52 - Rimless - Square - Metal,frame,90031100,1,928.13,841.92,Kolkata AJC Bose Road,Kolkata AJC Bose Road
916561,SYS144886,RB4460I - Rayban - Male - 681781 - 56 - Sunglass - Square - Sheet,goggles,90041000,1,9490.0,7592.0,Ghaziabad RDC,Ghaziabad RDC
2670352,SYS166360,OB 66528 - OMBRA - Male - C9 - 54 - Sunglass - Square - Sheet,goggles,90041000,1,1190.0,928.37,Prayagraj Tashkent Marg,Prayagraj Tashkent Marg
2751155,SYS12283,RX7170I - Rayban - Male - 2000 - 53 - Full Frame - Rectangle - Sheet,frame,90031100,1,4790.0,3736.89,Prayagraj Tashkent Marg,Prayagraj Tashkent Marg
2748910,SYS169282,TH 1116 - Tommy Hilfiger - Male - C1 - 54 - Clip on - Rectangle - Sheet,goggles,90041000,1,10690.0,8080.48,Ghaziabad RDC,Ghaziabad RDC
2657759,SYS161584,GG1819S - Gucci - Male - 005 - 57 - Sunglass - Rectangle - Sheet,goggles,90041000,1,19100.0,14437.52,Ghaziabad RDC,Ghaziabad RDC
2752554,SYS163949,AM 9902 - Admyra - Male - C4 - 53 - Full Frame - Square - TR,frame,90031100,1,2190.0,1752.0,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2675663,SYS168832,AV 6810 - Avanta - Male - Copper - 52 - Supra - Rectangle - Metal,frame,90031100,1,790.0,710.64,Hisar Sec 14,Hisar Sec 14
427570,SYS118542,AV HK99008 - Avanta - Unisex - C5 - 49 - Full Frame - Round - TR,frame,90031100,1,928.0,928.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2676217,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Agra Ashoka Plaza,Agra Ashoka Plaza
2676217,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Agra Ashoka Plaza,Agra Ashoka Plaza
2750600,SYS169623,TP59806 - Tagline - Unisex - Mix - 53 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,756.5,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2752918,SYS170831,AV 75019 - Avanta - Female - Mt.Blk - 51 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,756.5,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2752902,SYS170815,AV 75017 - Avanta - Unisex - Black - 50 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,762.86,Moradabad Kanth Road,Moradabad Kanth Road
2752740,SYS170653,AV 75029 - Avanta - Female - Black - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,931.03,Indore Sapna Sangeeta Road,Indore Sapna Sangeeta Road
797474,SYS56175,VO4155S - Vogue - Unisex - 280/13 - 53 - Full SG - Round - Metal,goggles,90041000,1,4490.0,3816.5,Ghaziabad RDC,Ghaziabad RDC
2673164,SYS167508,AV RSA1004 - Avanta - Male - Black - 49 - Full Frame - Rectangle - Metal,Frame,90031100,1,790.0,664.85,Bahadurgarh Rohtak Delhi Road,Bahadurgarh Rohtak Delhi Road
2752576,SYS163944,AM 9901 - Admyra - Male - C1 - 53 - Full Frame - Square - TR,frame,90031100,1,2190.0,1861.5,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2674330,SYS168335,AV 95007 - Avanta Kids - Kids - Purple - 45 - Full Frame - Rectangle - TR,frame,90031100,1,790.0,677.81,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
2752972,SYS170885,AV 251006 - Avanta - Male - C5 - 51 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,801.44,Patiala Randhawa Eye,Patiala Randhawa Eye
779915,SYS148064,AV 31001 - Avanta - Male - Gun - 48 - Full Frame - Rectangle - Metal,frame,90031100,1,553.125,498.08,Patiala Randhawa Eye,Patiala Randhawa Eye
2670400,SYS166408,OB 1305 - OMBRA - Male - C3 - 53 - Sunglass - Square - Metal,goggles,90041000,1,1390.0,1248.51,Ghaziabad RDC,Ghaziabad RDC
2676243,SYS157249,Perth - Pitt & Mitt - Kids - C6 - 45 - Full Frame - Round - Pediatric,frame,90031100,1,2480.0,2108.84,Panvel Laxmi Eye,Panvel Laxmi Eye
2750576,SYS169601,T86052 - Tagline - Unisex - Mix - 49 - Half Frame - Rectangle - Metal,frame,90031100,1,890.0,837.99,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2748079,SYS158498,AV 0075 - Avanta - Male - Grey - 50 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1071.0,Bhubneshwar Nayapalli,Bhubneshwar Nayapalli
2674992,SYS158391,AV 0065 - Avanta - Male - D/Blue - 52 - Full Frame - Rectangle - Sheet,Frame,90031100,1,1190.0,1024.88,Bahadurgarh Rohtak Delhi Road,Bahadurgarh Rohtak Delhi Road
2751154,SYS61110,RX7127II - Rayban - Male - 8239 - 53 - Full Frame - Rectangle - Sheet,frame,90031100,1,4990.0,3992.0,Badlapur Kulgaon Drishti Eye,Badlapur Kulgaon Drishti Eye
2748776,SYS165813,FC 8306 - French Connection - Male - C1 - 54 - Full Frame - Square - Sheet,frame,90031100,1,4990.0,4220.4,Guwahati Rukminigaon TRC,Guwahati Rukminigaon TRC
2753427,SYS171204,AV 75010 - Avanta - Unisex - Black - 49 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,803.61,Jodhpur Sardarpura,Jodhpur Sardarpura
234512,SYS62463,AV VS2555 - Avanta - Male - Copper - 50 - Full Frame - Square - Metal,frame,90031100,1,365.63,328.84,Patiala Randhawa Eye,Patiala Randhawa Eye
2752961,SYS170874,AV 251003 - Avanta - Female - C2 - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,890.0,800.45,Patiala Randhawa Eye,Patiala Randhawa Eye
867760,SYS104500,AM 8043 - Admyra - Female - C6 - 51 - Full Frame - Square - Metal,frame,90031100,1,2521.88,2019.16,Delhi Rohini Ring Road Mall,Delhi Rohini Ring Road Mall
879636,SYS75261,TH 3231 - Tommy Hilfiger - Male - C1 - 52 - Rimless - Rectangle - Metal,frame,90031100,1,7021.88,5667.34,Noida MOI,Noida MOI
546021,SYS158381,AV 0061 - Avanta - Male - Trans/Grey - 53 - Full Frame - Rectangle - Sheet,frame,90031100,1,1115.63,948.29,Ghaziabad RDC,Ghaziabad RDC
2673124,SYS167468,AV C6205 - Avanta - Male - Blue - 55 - Full Frame - Rectangle - Metal,frame,90031100,1,1090.0,926.5,Ghaziabad RDC,Ghaziabad RDC
2672696,SYS167085,AV 156007 - Avanta - Female - Black - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,1090.0,928.6,Patna Kankarbagh,Patna Kankarbagh
2669002,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Jaipur Malviya Nagar,Jaipur Malviya Nagar
2752285,SYS170268,AV 80197 - Avanta - Male - Gold - 51 - Supra - Rectangle - Metal,frame,90031100,1,890.0,851.58,Jhunjhunu Indra Nagar,Jhunjhunu Indra Nagar
2669909,SYS7579,OB Sport - OMBRA - Unisex - Sunglass - Sport - Sheet,Goggles,90041000,1,1499.0,1499.0,Delhi Safdarjung Enclave,Delhi Safdarjung Enclave
119084,SYS142418,AM 107 - Admyra - Male - D/Brown - 54 - Full Frame - Rectangle - Sheet,frame,90031100,1,2053.13,1926.1,Vijayawada Mogalrajpuram,Vijayawada Mogalrajpuram
2750577,SYS169602,VTB2017 - Vinoj - Female - Mix - 48 - Half Frame - Rectangle - Metal,frame,90031100,1,690.0,690.0,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
999925,SYS60815,FC 8233 - French Connection - Unisex - C2 - 49 - Full Frame - Round - Metal,frame,90031100,1,4021.88,1206.56,Ghaziabad RDC,Ghaziabad RDC
2659659,SYS162523,I94605 - Insall - Unisex - Mix - 51 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,866.88,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2665805,SYS164961,AV 12902 - Avanta - Male - Black - 50 - Supra - Rectangle - Metal,Frame,90031100,1,590.0,531.0,Noida Spectrum Mall,Noida Spectrum Mall
2661562,SYS162646,AV 0063 - Avanta - Male - D/Brown - 51 - Full Frame - Square - Sheet,Frame,90031100,1,1190.0,1071.0,Noida Spectrum Mall,Noida Spectrum Mall
2672803,SYS167192,AV 28180 - Avanta - Female - C1 - 49 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,841.58,Kolkata AJC Bose Road,Kolkata AJC Bose Road
2666679,SYS165376,AV 56049 - Avanta - Male - C2 - 56 - Full Frame - Aviator - Metal,frame,90031100,1,1590.0,1431.0,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
2752636,SYS170549,AV 62008 - Avanta - Unisex - Grey - 50 - Full Frame - Rectangle - TR,frame,90031100,1,790.0,395.0,Ajmer Ramganj,Ajmer Ramganj
2658451,SYS162317,AM 0133 - Admyra - Female - D/Purple - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,2790.0,2220.9,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2676083,SYS158408,AV 0072HD - Avanta - Female - Black - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1190.0,1036.15,Moradabad Kanth Road,Moradabad Kanth Road
2749998,SYS7579,OB Sport - OMBRA - Unisex - Sunglass - Sport - Sheet,Goggles,90041000,1,1499.0,1499.0,Jaipur Malviya Nagar,Jaipur Malviya Nagar
2752252,SYS170235,AV 259165 - Avanta - Female - Pink - 50 - Full Frame - Cat Eye - Metal,frame,90031100,1,690.0,621.0,Ranchi Kutchery Road,Ranchi Kutchery Road
391105,SYS147151,AV 18885 - Avanta - Male - Beige - 50 - Full Frame - Round - TR,frame,90031100,1,928.13,860.4,Hyderabad Kukatpally Nizampet X Roads,Hyderabad Kukatpally Nizampet X Roads
2666402,SYS164649,AV 2210 - Avanta Kids - Kids - Trans/Green - 45 - Full Frame - Cat Eye - TR,frame,90031100,1,790.0,713.55,Patna Kankarbagh,Patna Kankarbagh
448833,SYS117106,AV S8002 - Avanta - Male - C2 - 52 - Rimless - Rectangle - Metal,frame,90031100,1,1209.0,1027.65,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2674263,SYS168267,AV 83003 - Avanta Kids - Kids - MT.Grey - 46 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,756.5,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2752619,SYS170532,AV 251017 - Avanta - Male - C3 - 53 - Full Frame - Rectangle - TR,frame,90031100,1,990.0,839.76,Rewari Sector 5,Rewari Sector 5
2753437,SYS171214,AV 254703 - Avanta - Female - Green - 47 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,891.0,Vijayawada Mogalrajpuram,Vijayawada Mogalrajpuram
2750568,SYS169593,RWCA007 - Regular Supra - Unisex - Mix - 50 - Half Frame - Rectangle - Metal,frame,90031100,1,490.0,442.96,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2751110,SYS88759,RX5410I - Rayban - Male - 8216 - 55 - Full Frame - Rectangle - Sheet,frame,90031100,1,6190.0,4952.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2663181,SYS163372,AV 5E208 - Avanta - Unisex - MT.Purple - 48 - Full Frame - Round - TR,frame,90031100,1,990.0,891.0,Srinagar Rainawari Fazili,Srinagar Rainawari Fazili
2749866,SYS55477,VO4037I - Vogue - Female - 656 - 52 - Half Frame - Cat Eye - Metal,frame,90031100,1,4190.0,2933.0,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2675441,SYS168637,AV 701017 - Avanta - Unisex - Blk/White - 49 - Full Frame - Round - TR,frame,90031100,1,690.0,681.48,Kolkata AJC Bose Road,Kolkata AJC Bose Road
2748086,SYS68053,AM 010 - Admyra - Male - MT.Black - 56 - Full Frame - Square - Sheet,frame,90031100,1,2690.0,2420.5,Patna Kankarbagh,Patna Kankarbagh
560277,SYS157861,AV 99502 - Avanta - Male - MT Grey - 50 - Full Frame - Rectangle - TR,frame,90031100,1,834.38,732.85,Delhi Rohini Ring Road Mall,Delhi Rohini Ring Road Mall
2674988,SYS158372,AV 0064 - Avanta - Male - Trans/Grey - 54 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,895.3,Mohali Sector 62,Mohali Sector 62
2669266,SYS166294,A1008 - Angry Birds - Kids - Mix - 43 - Full Frame - Hexagon - TR SHEET,frame,90031100,1,890.0,806.76,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2753128,SYS171028,AV 1005 - Avanta Kids - Kids - Brown - 41 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,802.03,Vijayawada Mogalrajpuram,Vijayawada Mogalrajpuram
2663030,SYS163245,AV 18922 - Avanta - Unisex - MT.Blk - 48 - Full Frame - Round - TR,frame,90031100,1,990.0,891.0,Vadodara Genda Circle,Vadodara Genda Circle
2752370,SYS170353,AV 2513906 - Avanta - Male - Blue - 50 - Full Frame - Rectangle - Metal,frame,90031100,1,990.0,851.61,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
2670397,SYS166405,OB 1345 - OMBRA - Male - C4 - 50 - Sunglass - Square - Metal,goggles,90041000,1,1190.0,1190.0,Delhi Dwarka Vegas Mall Sec 14,Delhi Dwarka Vegas Mall Sec 14
2674146,SYS168150,AV 1001 - Avanta Kids - Kids - Grey/Red - 41 - Full Frame - Rectangle - TR,frame,90031100,1,790.0,658.13,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
388156,SYS114402,AM 105 - Admyra - Male - Trans/Blue - 53 - Full Frame - Square - Sheet,frame,90031100,1,3084.375,1919.82,Sikar Police Line Road I Max,Sikar Police Line Road I Max
2752456,SYS170433,AV 251125 - Avanta - Female - C6 - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,795.18,Gorakhpur Mughlaha,Gorakhpur Mughlaha
2753328,SYS88820,AV 1152 - Avanta Kids - kids - C6 - 40 - Full Frame - Rectangle - Pediatric,frame,90031100,1,1690.0,1546.41,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2752115,SYS170098,AV 2510007 - Avanta - Female - Grey/Pink - 48 - Full Frame - Cat Eye - Metal,frame,90031100,1,990.0,841.5,Jammu BC Road Rehari Chungi,Jammu BC Road Rehari Chungi
54486,SYS153159,AV TR9532 - Avanta Kids - Kids - Black - 47 - Full Frame - Round - TR,frame,90031100,1,790.0,632.0,Bhiwani Circular Road,Bhiwani Circular Road
2661567,SYS158419,AV 0066 - Avanta - Female - D/Brown - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1190.0,1011.5,Dombivli (East) Laxmi Eye,Dombivli (East) Laxmi Eye
2750568,SYS169593,RWCA007 - Regular Supra - Unisex - Mix - 50 - Half Frame - Rectangle - Metal,frame,90031100,1,490.0,490.0,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2752859,SYS170772,AV 75012 - Avanta - Male - Mt.Blk - 51 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,801.0,Badlapur Kulgaon Drishti Eye,Badlapur Kulgaon Drishti Eye
2675204,SYS168434,AV 303020 - Avanta - Unisex - Green - 45 - Full Frame - Round - TR,frame,90031100,1,890.0,803.11,Jodhpur Sardarpura,Jodhpur Sardarpura
2753416,SYS171193,AV 75009 - Avanta - Unisex - Transparent - 50 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,801.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2750598,SYS169621,N254503 - Nebert - Female - Mix - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,890.0,815.56,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2752328,SYS170311,AV AWK250802 - Avanta - Male - Gun - 52 - Rimless - Rectangle - Metal,frame,90031100,1,1290.0,1290.0,Ranchi Kutchery Road,Ranchi Kutchery Road
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Noida Spectrum Mall,Noida Spectrum Mall
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Noida Spectrum Mall,Noida Spectrum Mall
2749315,SYS12270,RX7027I - Rayban - Male - 2000 - 54 - Full Frame - Square - Sheet,frame,90031100,1,5690.0,3410.24,Sikar Police Line Road I Max,Sikar Police Line Road I Max
2672537,SYS166926,AV 81010 - Avanta - Unisex - MT.Blk - 48 - Full Frame - Round - TR,frame,90031100,1,990.0,895.0,Rewari Sector 5,Rewari Sector 5
259340,SYS47274,AV 1182 - Avanta - Female - SH.BR.TT - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,178.13,167.52,Bhiwani Circular Road,Bhiwani Circular Road
2661049,SYS88618,TH 6317 - Tommy Hilfiger - Female - C4 - 55 - Full Frame - Cat Eye - Sheet,Frame,90031100,1,7990.0,6975.2,Gurgaon Sec 29,Gurgaon Sec 29
53955,SYS159491,AV 52221 - Avanta - Male - Green - 51 - Full Frame - Square - TR,frame,90031100,1,990.0,891.0,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
2751279,SYS78820,SI/3172 - Stepper - Female - F015 - 52 - Half Frame - Rectangle - Titanium,frame,90031100,1,10560.0,8976.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2752359,SYS170342,AV 2513904 - Avanta - Male - Blue - 51 - Supra - Rectangle - Metal,frame,90031100,1,990.0,891.0,Ajmer Ramganj,Ajmer Ramganj
2754487,SYS165562,RW4012 - Rayban Meta - Unisex - 601/1M - 53 - Sunglass - Wayfarer - Sheet,goggles,85176290,1,45700.0,38845.0,Delhi Dwarka Vegas Mall Sec 14,Delhi Dwarka Vegas Mall Sec 14
2753358,SYS171135,AV 75003 - Avanta - Unisex - Black - 52 - Full Frame - Rectangle - TR,Frame,90031100,1,890.0,756.5,Noida Spectrum Mall,Noida Spectrum Mall
2748079,SYS158498,AV 0075 - Avanta - Male - Grey - 50 - Full Frame - Square - Sheet,Frame,90031100,1,1190.0,1071.0,Greater Noida West Nirala Estate,Greater Noida West Nirala Estate
2750591,SYS169614,A636340 - Alpha - Unisex - Mix - 49 - Full Frame - Hexagon - Metal,frame,90031100,1,890.0,809.09,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2663603,SYS163748,AV 222570 - Avanta - Male - C2 - 51 - Half Frame - Square - Metal,frame,90031100,1,1190.0,1039.3,Delhi Shahdara,Delhi Shahdara
2750610,SYS169633,W108 - Worth Metal - Male - Mix - 48 - Full Frame - Rectangle - Metal,frame,90031100,1,490.0,445.45,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2752944,SYS170857,AV 75015 - Avanta - Male - Black - 50 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,890.0,Ajmer Ramganj,Ajmer Ramganj
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
592287,SYS114389,AM 104 - Admyra - Male - Trans/Grey - 53 - Full Frame - Square - Sheet,frame,90031100,1,3084.38,2761.82,Jaipur Vaishali Nagar,Jaipur Vaishali Nagar
2750581,SYS169605,SPB2708 - Star Golf - Male - Mix - 52 - Half Frame - Rectangle - Metal,frame,90031100,1,990.0,928.13,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2752215,SYS170198,AV LX2515509 - Avanta - Female - Gun - 48 - Half Frame - Rectangle - Metal,frame,90031100,1,1290.0,1279.76,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2673593,SYS167794,AV CA007 - Avanta - Male - Burgundy - 49 - Supra - Rectangle - Metal,frame,90031100,1,490.0,490.0,Pune Satara Road Jhamwar Eye,Pune Satara Road Jhamwar Eye
2676217,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Prayagraj Tashkent Marg,Prayagraj Tashkent Marg
595852,SYS158499,AV 0075 - Avanta - Male - D/Green - 50 - Full Frame - Square - Sheet,frame,90031100,1,1115.63,1110.95,Ajmer Ramganj,Ajmer Ramganj
2752575,SYS163947,AM 9901 - Admyra - Male - C5 - 53 - Full Frame - Square - TR,frame,90031100,1,2190.0,2190.0,Panvel Laxmi Eye,Panvel Laxmi Eye
727764,SYS67575,AV 023 - Avanta - Unisex - Black - 48 - Full Frame - Round - Sheet,frame,90031100,1,1396.88,1396.88,Bhubneshwar Nayapalli,Bhubneshwar Nayapalli
